Ngân hàng,Tab,Nhóm,Yêu cầu,Diễn giải đáp ứng
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),Hệ thống cho phép theo dõi tiến độ thực hiện cung cấp sản phẩm (tùy theo từng loại sản phẩm) và có tính năng hỗ trợ trao đổi/ thảo luận giữa các bộ phận để cập nhật tiến độ,"Đáp ứng hoàn toàn! Hệ thống cung cấp công cụ quản lý quy trình bán hàng chuyên sâu, cho phép giám sát chặt chẽ tiến độ cung cấp dịch vụ và tăng cường khả năng phối hợp giữa các bộ phận. 1. Theo dõi tiến độ theo từng Quy trình bán (Sales Pipeline) Hệ thống không quản lý chung chung mà chi tiết hóa theo đặc thù từng sản phẩm: - Quy trình riêng biệt cho từng sản phẩm: Hệ thống cho phép thiết lập các quy trình bán hàng khác nhau tương ứng với từng loại sản phẩm (Ví dụ: Quy trình vay thế chấp có các bước khác với quy trình mở thẻ tín dụng). - Kiểm soát tiến độ trên từng bước: Cán bộ bán hàng (CBBH) và cấp quản lý có thể theo dõi chính xác Lead/Cơ hội bán đang nằm ở bước nào trong quy trình (Ví dụ: Đang thẩm định, Đang chờ ký hồ sơ, Đang giải ngân...). 2. Giao tiếp nội bộ  - Trao đổi nội bộ: Trình soạn thảo và hệ thống điều phối cho phép gửi Email/Thông báo tới nhiều nhân sự hoặc bộ phận liên quan cùng lúc (ví dụ: Refer thông tin sang bộ phận Thẩm định/Đối tác), giúp đẩy nhanh tiến độ phối hợp nội bộ."
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),Quản lý Nhiệm vụ/ Hoạt động bán hàng (Task/Activity Management),"Hệ thống SmartCRM đáp ứng hoàn toàn các yêu liên quan tới Quản lý Nhiệm vụ/Hoạt động bán hàng (Task/Activity Management), với chi tiết diễn giải bên dưới cho từng hạng mục"
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),- Cho phép gọi khách hàng trực tiếp trên apps CRM,"Đáp ứng hoàn toàn! Hệ thống Smart CRM hỗ trợ tính năng Click-to-Call, cho phép Cán bộ bán hàng thực hiện cuộc gọi trực tiếp tới khách hàng ngay trên ứng dụng Mobile App hoặc giao diện Web. - Thao tác một chạm: Người dùng chỉ cần nhấn vào biểu tượng số điện thoại trên hồ sơ khách hàng hoặc cơ hội bán để khởi tạo cuộc gọi, không cần thoát ứng dụng hay nhập số thủ công. - Tự động lưu vết: Hệ thống tự động ghi nhận nhật ký cuộc gọi (thời điểm, thời lượng, người thực hiện) vào dòng thời gian (Event) tương tác của khách hàng. - Tích hợp tổng đài: Sẵn sàng kết nối với hạ tầng Tổng đài ảo của Ngân hàng qua API/SDK để hỗ trợ ghi âm và quản lý chất lượng cuộc gọi. Điều kiện triển khai: Ngân hàng cung cấp thông tin kết nối của đơn vị dịch vụ tổng đài có hỗ trợ SDK/API tích hợp. Toàn bộ chi phí cấu hình tích hợp  đã được bao gồm trong gói chào thầu."
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),- Cho phép gọi khách hàng trực tiếp trên apps CRM,[MISSING_DATA]
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),- Cho phép ghi log cuộc gọi,"Đáp ứng hoàn toàn! Hệ thống Smart CRM tự động ghi nhận nhật ký (log) mọi tương tác cuộc gọi của người dùng với khách hàng trên cả nền tảng Web và Mobile App.  - Ghi nhận tự động (Auto-logging): Ngay khi kết thúc cuộc gọi được thực hiện từ ứng dụng, hệ thống tự động khởi tạo một bản ghi tương tác trên dòng thời gian (Event) của hồ sơ khách hàng.  - Thông tin chi tiết: Nhật ký cuộc gọi bao gồm các trường dữ liệu quan trọng: số điện thoại liên hệ, cán bộ thực hiện, thời điểm bắt đầu, thời lượng cuộc gọi và trạng thái. (Đã nghe/Từ chối cuộc gọi) Tính năng ghi log cơ bản (thông tin cuộc gọi) được cung cấp sẵn. Trường hợp Ngân hàng yêu cầu lưu trữ cả nội dung ghi âm (Audio file), hệ thống cần tích hợp với tổng đài ảo qua API/SDK của nhà cung cấp dịch vụ viễn thông."""
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),- Cho phép ghi log cuộc gọi,[MISSING_DATA]
LPBank,Yêu cầu nghiệp vụ,4. Năng lực triển khai,"Tự động cập nhật trạng thái, ghi nhận kết quả tương tác của cán bộ bán hàng bao gồm và không giới hạn các thông tin sau:","Đáp ứng hoàn toàn! Hệ thống Smart CRM cung cấp bộ công cụ quản lý tương tác đa kênh ngay trên Mobile App. Giải pháp không chỉ tự động ghi vết các hoạt động gọi/nhắn tin mà còn cho phép Cán bộ bán hàng (CBBH) chủ động tạo ghi chú chi tiết, đính kèm tài liệu ngay tại hồ sơ khách hàng để phục vụ công tác theo dõi bán hàng. Hệ thống giải quyết yêu cầu thông qua các tính năng: - Tự động ghi nhận phương thức tương tác: Gọi điện/SMS/Email: Khi thực hiện tác nghiệp trực tiếp từ App CRM (Click-to-call, Click-to-SMS/Email), hệ thống tự động nhận diện và phân loại phương thức tương tác tương ứng vào nhật ký khách hàng. - Tạo ghi chú linh hoạt: Ngay tại màn hình chi tiết Khách hàng/Cơ hội bán, CBBH có thể chủ động nhấn ""Tạo ghi chú"" và lựa chọn phân loại theo đúng mục đích: + Ghi chú chung: Các thông tin lưu ý đặc biệt về thói quen, sở thích khách hàng. + Email/Công việc/Cuộc gặp: Hệ thống hóa các nội dung đã trao đổi hoặc kế hoạch hành động tiếp theo. + Đính kèm đa phương tiện: Cho phép đính kèm hình ảnh hồ sơ, tài liệu (PDF, Word) hoặc file ghi âm trực tiếp vào nội dung ghi chú để làm bằng chứng số - Cập nhật trạng thái & Nội dung: + Sau mỗi tương tác, hệ thống hiển thị màn hình cập nhật nhanh: Phương thức -> Kết quả -> Nội dung trao đổi -> Ghi chú. + Toàn bộ thông tin (phương thức, trạng thái, nôi dung trao đổi, ghi chú và file đính kèm nếu có)  được lưu trữ tập trung trên Event của hồ sơ khách hàng, giúp CBBH và cấp quản lý tra cứu lại toàn bộ lịch sử chăm sóc một cách liền mạch. - Điều kiện triển khai:  + Tính năng tạo ghi chú, đính kèm và phân loại công việc là tính năng lõi sẵn có trên App.  + Đối với tương tác Gọi điện/SMS: Cần tích hợp với hạ tầng Tổng đài ảo/Brandname SMS của Ngân hàng để đảm bảo dữ liệu log được đồng bộ tự động và chính xác nhất. Toàn bộ chi phí tích hợp  đã bao gồm trong gói chào thầu."
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),- Phương thức tương tác,Theo phản hồi của nội dung 2.5.3
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),+ Gọi,Theo phản hồi của nội dung 2.5.3
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),+ Gặp,Theo phản hồi của nội dung 2.5.3
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),+ SMS,Theo phản hồi của nội dung 2.5.3
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),+ Email,Theo phản hồi của nội dung 2.5.3
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),- Kết quả tương tác,Theo phản hồi của nội dung 2.5.3
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),- Nội dung trao đổi,Theo phản hồi của nội dung 2.5.3
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),- Ghi chú,Theo phản hồi của nội dung 2.5.3
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),- Ghi chú,[MISSING_DATA]
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),- Ghi chú,[MISSING_DATA]
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),- Cho phép gửi SMS/ Email.... cho một hay nhiều khách hàng,"Đáp ứng hoàn toàn! Hệ thống Smart CRM hỗ trợ Cán bộ bán hàng (CBBH) gửi SMS và Email linh hoạt cho cá nhân hoặc nhóm khách hàng mục tiêu trực tiếp từ ứng dụng Mobile Sales Ap hoặc gửi hàng loạt thông qua công cụ tự động hóa trên giao diện Web. Hệ thống giải quyết yêu cầu thông qua hai phương thức tiếp cận tối ưu: Tương tác cá nhân (1-1): - Ngay tại màn hình hồ sơ chi tiết của một khách hàng, CBBH có thể sử dụng tính năng ""Gửi SMS"" hoặc ""Gửi Email"" để tương tác trực tiếp. - Hệ thống hỗ trợ sẵn các mẫu (Template) soạn thảo chuyên nghiệp, giúp nội dung gửi đi nhanh chóng và chuẩn mực theo quy định của Ngân hàng. Gửi SMS/Email cho nhiều khách hàng: - Workflow Automation: Đối với nhu cầu gửi cho nhiều khách hàng cùng lúc (ví dụ: thông báo chương trình khuyến mãi, nhắc nợ, chúc mừng sinh nhật theo danh sách), hệ thống sử dụng công cụ tự động hóa quy trình (Workflow), người dùng sử dụng công cụ Tự động hóa quy trình trên giao diện Web. - CBBH hoặc quản trị viên có thể thiết lập các kịch bản gửi tự động dựa trên phân khúc khách hàng hoặc các điều kiện lọc cụ thể, đảm bảo thông điệp đến đúng đối tượng mà không cần thao tác thủ công từng người. Lưu vết tương tác: Toàn bộ lịch sử gửi SMS/Email (bao gồm nội dung, thời gian và trạng thái gửi thành công/thất bại) đều được tự động ghi nhận vào dòng thời gian (Timeline) trên hồ sơ khách hàng để phục vụ đối soát."
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),- Cho phép gửi SMS/ Email.... cho một hay nhiều khách hàng,[MISSING_DATA]
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),"- Cho phép cán bộ bán hàng quản lý theo dõi trạng thái tin nhắn, email đã gửi cho khách hàng (Đã gửi, đã xem, đã phản hồi …)","Đáp ứng hoàn toàn!  Hệ thống hỗ trợ theo dõi trạng thái tương tác đa kênh theo thời gian thực trực tiếp trên dòng thời gian (Event) của khách hàng,  tùy theo đặc thù từng kênh: - Với Email & Tin nhắn OTT (Zalo, Messenger...): Hệ thống theo  dõi đầy đủ các trạng thái: Đã gửi, Đã nhận, Đã xem và Đã phản hồi. - Với tin nhắn SMS: Hệ thống ghi nhận và xác nhận trạng thái Đã gửi thành công từ phía nhà mạng (hoặc báo lỗi nếu gửi thất bại). - Mọi trạng thái được cập nhật tự động, giúp Cán bộ bán hàng (CBBH) biết chính xác khách hàng đã tiếp nhận thông tin hay chưa để có phương án tư vấn kịp thời. Điều kiện triển khai: + Tính năng theo dõi Email/OTT là tính năng lõi sẵn có. + Trạng thái SMS phụ thuộc vào phản hồi từ cổng (Gateway) SMS Brandname của Ngân hàng."
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),"Cho phép đồng bộ dữ liệu tương tác đến các hệ thống liên quan khi activity được ghi nhận (VD hệ thống data warehouse, Hệ thống khai thác data …)","Đáp ứng hoàn toàn! Hệ thống hỗ trợ đồng bộ dữ liệu tương tác sang các hệ thống liên quan ngay khi hoạt động (Activity) được ghi nhận trên CRM thông qua công cụ cấu hình luồng dữ liệu (Dataflow). Hệ thống thực hiện trích xuất và đồng bộ dữ liệu theo các cơ chế sau: - Thiết lập không cần lập trình (No-code): Quản trị viên sử dụng giao diện Data Flow để kết nối từ các dịch vụ xử lý trung tâm tới các đích dữ liệu (Destinations) như Kho dữ liệu (DWH), hệ thống BI hoặc các tệp tin lưu trữ. - Đa dạng đích dữ liệu: Cho phép cấu hình trích xuất ra nhiều định dạng và hệ thống khác nhau như Microsoft Excel, hoặc qua Webhook - Đảm bảo hiệu năng vận hành: Phân tách luồng vận hành và luồng trích xuất, đảm bảo việc đẩy dữ liệu sang các hệ thống đích không làm chậm quá trình xử lý giao dịch thực tế. - Báo cáo và kiểm soát: Cung cấp báo cáo tổng quan về trạng thái xử lý (Hoàn thành, Lỗi) và tần suất xuất dữ liệu, giúp kiểm soát chặt chẽ việc khai thác dữ liệu ra khỏi hệ thống."
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),"Cho phép đồng bộ dữ liệu tương tác đến các hệ thống liên quan khi activity được ghi nhận (VD hệ thống data warehouse, Hệ thống khai thác data …)",[MISSING_DATA]
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),"Cho phép đồng bộ dữ liệu tương tác đến các hệ thống liên quan khi activity được ghi nhận (VD hệ thống data warehouse, Hệ thống khai thác data …)",[MISSING_DATA]
LPBank,Yêu cầu nghiệp vụ,1. Nghiệp vụ (Functional),"Cho phép đồng bộ dữ liệu tương tác đến các hệ thống liên quan khi activity được ghi nhận (VD hệ thống data warehouse, Hệ thống khai thác data …)",[MISSING_DATA]
LPBank,Yêu cầu nghiệp vụ,4. Năng lực triển khai,"Hệ thống cho phép ghi nhận các activity của cán bộ bán hàng khi có tác động tương tác đến khách hàng trên những hệ thống khác (VD hệ thống đối tác, hệ thống Mobile banking, các tool tư vấn sản phẩm …)","Đáp ứng hoàn toàn! Hệ thống Smart CRM đóng vai trò là trung tâm hội tụ dữ liệu tương tác, cho phép ghi nhận và hiển thị tập trung dữ liệu  động của CBBH từ các hệ thống chuyên dụng của Nhân hàng. - Cơ chế tiếp nhận và lưu trữ dưới dạng sự kiện (Events): + Hệ thống nguồn thực hiện phân loại: Hệ thống nguồn thực hiện đánh dấu: Để đảm bảo tính chính xác, các hệ thống liên quan của Ngân hàng sẽ thực hiện đánh dấu trạng thái tương tác tương ứng với hành động của CBBH. Khi CBBH thực hiện tác nghiệp trên các hệ thống khác (như Mobile Banking, Tool tư vấn), dữ liệu đẩy về CRM sẽ kèm theo định danh nhân viên (Staff ID/Username). + CRM lưu trữ các hoạt động này dưới dạng Sự kiện (Events) gắn liền với tài khoản của CBBH,  - Đồng bộ hóa qua luồng dữ liệu (Data Flow): + Kết nối linh hoạt: Thông qua công cụ Data Flow, CRM thiết lập các cổng tiếp nhận dữ liệu từ các hệ thống ngoại vi của Ngân hàng. + Ánh xạ dữ liệu tự động: Ngay khi hệ thống liên quan thực hiện đánh dấu và đẩy dữ liệu sang, CRM sẽ thực hiện ánh xạ (Mapping) thông tin dựa trên cả hai đầu định danh: Nhân viên thực hiện và Khách hàng tiếp nhận, đảm bảo dữ liệu được ghi nhận. - Sự phối hợp đối ứng từ phía Ngân hàng:  Để ghi nhận các activity của CBBH trên các hệ thống khác, Mobio cần sự đối ứng của Ngân hàng:  hệ thống nguồn (Mobile Banking, Tool đối tác...) cần hỗ trợ đẩy dữ liệu (API/Webhook) kèm theo thông tin định danh CBBH (Staff ID)"
